41f73ef5	专利,程序,美国,美国专利,研究	NORM,NORM,NEG,NEG,NORM
9734fd15	自动售货机,零售,自动售卖机,新零售	NORM,NORM,NORM,NORM
a453dfb3	奥特佳,锂电标,企业	NORM,NORM,NEG
7c23bc08	网友,吴昕,邓超,陈赫,奔跑吧兄弟	NEG,POS,POS,POS,POS
de32d5b4	证监会,账户,准退市股,市股	NORM,NEG,NEG,NEG
401620c1	血钻,朋友	NORM,NORM
2212a2f8	明玉,吴非,都挺好,大嫂	POS,POS,POS,POS
0fc21a33	南卡无线充电宝,手机屏幕	POS,POS
2569f9e0	刘德华,港媒,华仔	POS,POS,POS
23bd82ff		
311e3406	英国,英国病人,爱情故事	POS,POS,POS
324b19a0	张钧甯,露肩	POS,POS
f3e3f9e6	价格,光伏,晶硅片,隆基,单晶硅片	NORM,NORM,NORM,NORM,NORM
36b48b02	新品发布会	POS
df92184f	手机,reno,oppo,reno手机	POS,POS,POS,POS
412bd5a7	网络红人,杨大侠	POS,POS
8577e38a	aicpa,时间	NORM,NORM
4034ba7b	火灾,日本,浴巾,spa,日本女星,韩国	NEG,NEG,NEG,NEG,NEG,NEG
48488026	赵丽颖,张娜拉,明星,周杰伦	POS,POS,NORM,POS
45a2b50c	东宫,春天,人员	POS,POS,POS
0f5840a5	天展,电动车行业,展会	POS,POS,POS
b188a8af	网贷,催收	NORM,NORM
9b666d67	机器人,行业,产业链,前景	POS,POS,POS,POS
852a462c	工具,自媒体	NORM,POS
bbbca8d0	刘昊然,直男	POS,NORM
e884f555	易烊千玺	NEG
4f4f85f6	吕文扬,香港商贸促进会,促进会	POS,POS,POS
95044905	琴芷嫣,肖燕	POS,POS
6b93a917	市场,房地产市场,连续性	NORM,POS,POS
ec637842	客户,外贸,生意,名录,河南	NORM,NORM,NORM,NORM,NORM
e24b2f89	王俊凯,苏点	POS,NORM
7d2bdb0b	刘德华,郑秀文,电梯	POS,POS,POS
1c859ea4	杨幂,网裙	POS,NEG
5b95502e	明哲,明玉,都挺好	POS,POS,POS
cf95a8c4	合约	NORM
e0b7b32c	新科奇,晨报	POS,POS
433910a2	usb,pcd-400a,接口	NORM,POS,POS
69003b63	秋雅,沈腾,佟丽娅,夏洛,夏洛特烦恼	POS,POS,POS,POS,POS
98320de1	美国,小哥,美国小哥,亲妈	NEG,NEG,NEG,NEG
bb3c8355	票房,北美	NORM,POS
87710e54	成本,仓库,企业,仓储成本,资金	NORM,NORM,NORM,NORM,NORM
27f58303	迪丽热巴,qq	POS,POS
7744bc6c	户口,广州,条件,注意事项	NORM,NORM,NORM,NORM
13faeaa5	减肥,明星,瑜伽	POS,POS,POS
fddeabc2	初心	POS
4c3cda6c	杨超越,网友,粉丝	NEG,NEG,NORM
ffdc0276	西门子,天拓,四方,系列	POS,NORM,NORM,POS
9f4d70a6	坦克,90式坦克,日本,德国,血统	POS,NORM,NORM,NORM,NORM
71ff0f6e	电影,比悲伤更悲伤的故事	NORM,POS
c4284b72	重耳传奇,张一山,男二	POS,POS,NORM
80bed01e	5g,武汉大学,现场	POS,POS,NORM
9ab8fc26	王德才,最强大脑,最强大脑之燃烧吧大脑,车轮战	POS,POS,POS,NORM
5e0d7cbd	信用卡,农业银行,行信用卡	NORM,NORM,NORM
42f89ede	价格,生意社,高位	NORM,POS,NORM
0fa5da29	王校长,王思聪	NEG,NEG
296162df	中山美穗,日本,山口智子,排行榜	POS,POS,POS,POS
dad368e9	杨丽萍,轮椅,小彩	POS,NORM,NEG
152404b1	明玉,老蒙,小蒙,职位,都挺好	NEG,POS,POS,POS,POS
3bdda37f	投资,景云金融	NORM,NORM
7dc20c6c	经典,青霞,祖贤,四美,朱茵,张敏	POS,POS,POS,POS,POS,POS
066ef627	黄金,投资黄金,前景	NORM,NORM,NORM
675e8a60	彭于晏,崔始源,韩国	POS,POS,NEG
8a357219	董璇,高云翔,澳洲	POS,POS,POS
34386762	居民,预期,报告,房价,调查报告,城镇储户	NORM,NORM,POS,NORM,POS,POS
e71f5c63	冯小刚,女儿	POS,POS
cc558da1	华为mate9,华为,mate9	POS,POS,POS
fa8dac49	迪恩,好莱坞,经纪人,好莱坞电影,dean	POS,POS,POS,POS,POS
a15ddc8f	锦绣未央	POS
94a077d4	新篇章,山东省委	POS,POS
01a2162a	花呗,征信系统,信用卡	NORM,NORM,NORM
e5bcd4d8	地久天长,海报,中国家庭,舐犊情深,王小帅,情感	POS,POS,POS,POS,POS,POS
6453d388	马丽,秀恩爱	POS,POS
dcce7d2c	关晓彤,清宫剧	POS,NORM
0dc1974f	刘亦菲,粉丝	POS,POS
d6f02e2a	张雨绮,袁巴元,丈夫	NEG,NEG,NEG
6e039a5d	林峯,反贪风暴4,周秀娜	POS,POS,POS
0e2b5131	中国武器,销售量	POS,NORM
d5b1e459	外汇,外汇交易,策略,外汇交易策略	NORM,NORM,NORM,NORM
3d8ab192	王牌,节目,王牌对王牌,华晨宇,嘉宾,阵容	POS,POS,POS,POS,POS,POS
626926a5	灵感,摄影师,拍摄	NORM,NORM,NORM
0c9cb1c5	千玺,王源,王俊凯,易烊千玺	POS,POS,POS,POS
1bd9585b	还珠格格,珠格格,主角	NEG,NORM,NORM
19ecbcee	清明节	POS
417c3fac	张雨绮,袁巴元	NEG,NEG
6575d1d1	iphone,概念图	POS,POS
0f1cc3c0	日本,内窥镜,不锈钢	NORM,POS,POS
4e1a7657	油菜籽,加拿大,加拿大油菜籽,中企,美媒	NEG,NEG,NEG,NEG,NEG
16ed2d61	企业经营,企业	POS,NORM
0990870e	刘德华,郑秀文,天王	POS,POS,POS
4b1f1aa9	华为p30,真机	POS,POS
eb30b96f	女兵,阅兵,仪式	NORM,NORM,POS
1d8450e8	汇盈金服,消费者权益,金融消费者权益日	POS,POS,NORM
d809abd7	华为,狼王,航空母舰	POS,POS,NEG
e9ee8875	a股,风险	POS,NORM
790c790a	袁巴元,张雨绮,网友	NEG,NEG,POS
592f9868	白粉,原包,元肃	NORM,NORM,NORM
a12b705a	黄金	NORM
c2ab8816	价格,生意社,dop	NEG,NORM,NEG
b7722a39	pdf,格式,文件,文档,pdf文档	NORM,NORM,NORM,NORM,NORM
8dba2e9c	养老金,事业单位	NORM,NORM
2d464076	政策,移动,中国电信,新政策	POS,NORM,POS,POS
d0770ef8	放管服,工行	POS,POS
edd3c5e1	杨刚,利刃破冰,香港国际影视展,昕影影业	POS,POS,POS,POS
657e6c95	牛哥,a股,美股,牛股	NEG,NORM,NEG,NORM
7de53de3	赵本山,丫蛋,春晚	POS,POS,POS
465bd6f1	京州国际酒店,期货	POS,NORM
d587b9e9	李小璐,贾乃亮,网友,造谣者	NEG,NEG,NEG,NEG
8375e693	刀郎,杨坤,演唱会	POS,POS,POS
820380b0	喜剧,艾伦,人间.喜剧	POS,POS,POS
1fea0795	冯绍峰,赵丽颖,人生运,事业运	POS,POS,POS,POS
5b11b795	汪峰,章子怡,子怡	POS,POS,POS
e36fb053	科创板	NORM
4eb81713	careem,公司,优步,迪拜,网约车	POS,NORM,POS,NORM,NORM
622f9956	郑爽,发布会,妹子,事情	POS,POS,POS,NORM
e99a04e8	女演员,周星驰	POS,POS
0c7ed77b	老外,中国,英文	POS,POS,NORM
b0c4a28d	美团,美团买菜,北京,业务	POS,NORM,POS,POS
fbefa04d	习近平	POS
1b81c253	孙兴,吸毒	POS,NEG
d25975f9	关务,海关	NORM,NORM
13fd2ccd	双色球,双色,意料	NORM,NORM,NORM
28073a31	大宗货物,运输能力,高铁列车,全国铁路	POS,POS,POS,POS
2425775c	质检报告,卖家,报告	NORM,NORM,NORM
01869d51	维吾尔族,黄金,原油	POS,NORM,POS
d021706b	李大霄,美股,英大证券	NEG,NEG,NEG
00030ad6	运营商,吕华章,陈丹,王友祥	POS,POS,POS,POS
bbc7c3b4	张鑫磊,造型	POS,POS
6d6155e6	星爷,演技,女主	POS,NORM,POS
95ebdb7c	发电机组,柴油发电机组,柴油,注意事项	NORM,NORM,NORM,NORM
66ed37d8	邓超,陈赫,baby	NEG,POS,NEG
16140bbf	演员,女演员,琼瑶	POS,POS,POS
fb404c56	刘涛,王凯,我们在行动	POS,POS,POS
b585a610	乌拉,阅兵,士兵,俄罗斯	NORM,NORM,NEG,POS
5f031d4c	于小彤,陈小纭	POS,POS
7d43ea2f	杨幂,自行车	POS,POS
60dedc31	华为,集辉信息	POS,POS
6fea61e2	苏宁小店,前置仓,共享冰箱,共享厨房	POS,POS,POS,POS
7e73b496	刘诗诗,龙凤胎,吴奇隆,娱乐圈	POS,POS,POS,POS
6e483615	韩国,电影,柳俊烈,韩国电影	POS,NEG,POS,POS
c6acca70	科创板,股票,上海证券交易所	NORM,NORM,NORM
2ba2ff01	允儿,熊孩子,我家的熊孩子	NEG,POS,NEG
4c3afca6	香蜜沉沉烬如霜,繁花	POS,POS
8235d036	qy-rg34热电阻热电偶温度传感器,温度传感器	NORM,NORM
8ebfff0a	携程,机票,大数据,数据,供求,涨价,关系	POS,NORM,NORM,NORM,NORM,NORM,NORM
101823e9	崔始源,彭于晏,庆生,情包,微博,表情包	POS,POS,POS,POS,POS,POS
b189fcfb	金融知识,山西水利职业技术学院,交行,交行晋中锦纶路支行	POS,POS,POS,POS
15826572	50etf,上证50etf,tf,期权,上证50etf期权	POS,POS,POS,POS,POS
9fac5795	古力娜扎,女艺人,时尚写真	POS,POS,POS
d025ac46	叙利亚,大马士革	POS,POS
cb69a1c5	英国,伦敦,脱欧,英国脱欧,微信	NEG,NEG,NEG,NEG,POS
0927a378	证监会,ipo,公布	NORM,POS,NORM
c6f8f3b3	科创板,金融,供给侧慢牛,金融供给侧慢牛	NORM,NORM,POS,POS
018ae5ba	企业,指南	POS,POS
19f0f3ad	海洋	POS
4e2252df	改革,体制,电力体制,电力系统	POS,NORM,NORM,NORM
0f5c40b7	刘永好,刘永,创业	POS,POS,POS
3f825313	移动支付,钱包,领域	NORM,NORM,NORM
d28e9f8d	都挺好,姚晨,苏大强	POS,POS,POS
53367f49	苏明玉,都挺好,热播	POS,POS,NORM
10a85c8f	百货,王健林,马云	NORM,NEG,POS
d3875607	万达百货,王健林,马云	NEG,NEG,NEG
ce8eb3e8	华为p30,传感器,系列,三星,oled	POS,POS,POS,POS,POS
69577d92	天猫,国际,天猫国际,韩国	POS,NORM,POS,NEG
24e46167	股市,股民,二不碰,短线	NORM,NORM,NORM,NORM
37e50467	黄金,爱尔兰,金核公司	NORM,POS,NORM
b56a9d82	机器人,人工智能	POS,POS
0d26e347	股东,招商银行	NORM,POS
e994437b	老师·好,德云社,夏洛特烦恼,麻花,于谦	POS,POS,POS,NORM,POS
e1c324b5	财政,缺口	NORM,NORM
62a222f1	不锈钢,周评,买钢乐	NORM,POS,NORM
7c664041	主义,美国,社会,困境	NORM,NEG,POS,NORM
d76347d7	红岭创投,清盘	POS,POS
43648b6f	肯德基,爷爷,绿皮书,托尼	POS,POS,POS,NORM
a4ed81fd	城市,落户政策,新产经	NORM,NORM,POS
c2bfbd05	艾瑞,行业,产业链	POS,POS,POS
8448341b	施耐德电气,建筑业,bim	POS,POS,POS
10a63797	硅谷洞察,硅谷密探,区块链,品牌	POS,POS,POS,POS
58f6ae3f	智能,苹果,微笑计划,中欧,硬件,时代,智能早新闻	POS,NEG,POS,POS,NORM,POS,POS
91e88350	市场,小米	NORM,POS
e155edb6	智慧园区,华为,生态圈,中国生态伙伴大会,华为中国生态伙伴大会	POS,POS,POS,POS,POS
06b33bea	航天驭星,市场,测控服务	POS,POS,POS
421c755c	雷军	NEG
4070e33c	法卡山,风云人物	POS,POS
ab1759fd	财务,投行	POS,NORM
d40232f4	刘德华,林青霞,王祖贤,卸妆	POS,POS,POS,NORM
fa3db91b	美债利率,环球,早报	NEG,NEG,NORM
ec3ca6e5	王思聪,花千芳	POS,POS
f583f184	全聚德,利润,中华第一吃	POS,POS,POS
19fe134d	行业,雷潮,数据,p2p	NORM,NEG,NORM,POS
c89949da	泰禾,地产行业,泰禾集团	POS,POS,POS
4c3600a5	表情包,苏大强,苏大强表情包,侵权,风靡	NORM,NEG,NORM,NEG,NORM
f61f7bfa	王思聪,骂战,熊猫,万达	NEG,NEG,NEG,NEG
b19ff0a9	原油,黄金,增速,金价,全球经济,油价	NORM,POS,NORM,NORM,NORM,NORM
1364c7ae	招商银行,净利,零售银行	POS,POS,POS
6917e9de	对手方,手方,外汇市场,交易者,伯乐商学院	NORM,NORM,NORM,NORM,NORM
1f89124f		
f529a81c	马云,任正非,雷军,重金	POS,POS,NEG,POS
c43f74c2	黄金,原油,美原油,美黄金,策略,期货,期市,行情	NORM,NORM,NORM,NORM,POS,NORM,POS,NORM
783a3195	新浪潮,北京,新裤子	POS,POS,POS
5d1855bd	格力,小米,赌局	POS,POS,POS
ec39e30a	福鼎,白茶	POS,POS
be538297	dogx,波点钱包	POS,POS
948b3204	车厘子,菜市场,市场	POS,POS,NORM
c4897433	滴滴,标兵,军装	NEG,NORM,NORM
f0de19d2	bloomberg,instagram,用户	POS,POS,NORM
fd8dbba2	趣店,季度,核心	NORM,NORM,NORM
475c5cf7	期权,贝索斯,程序猿	NORM,NEG,POS
8d6001dc	保健酒业,茅台保健酒业,不老酒,老酒,收入	POS,POS,POS,POS,POS
5a44782a	工业机器人	NORM
a2c9518f	vivo,骁龙710,超强续航	POS,POS,POS
3b2c46e4	保险产品,专业	NORM,NORM
3415cf46	图鉴,都挺好,中国	POS,POS,POS
10ec1999	特朗普,推特	POS,NORM
df0898f8	一城一策,房住不炒	POS,POS
3d13e0f9	试点,4+7,带量,倒计时	POS,POS,POS,POS
dd9fe290	政策,优惠政策	POS,POS
c5a2c7a4	每日互动,经济体,核心	POS,POS,POS
4b2da276	投影市场,奥图码	NORM,NORM
8493467c	财务数据,武汉科前,科创板	POS,NEG,NORM
15a645b1	宝宝,营养,春天	NORM,NORM,POS
dd7979c2	拼多多,多多,物流体系,机会,君子	NORM,NORM,NORM,NORM,NORM
faca9c4a	都挺好,苏家父子,网店	POS,POS,NORM
d85207e2	国内经济,ceo,希鸥网	NORM,NORM,NORM
ef835dfe	棉花,ice,棉纺,棉价	POS,NORM,NORM,POS
d4c26763	rst,红星币,出道,区块链,河成云,歌手,韩国,solo	POS,POS,POS,POS,POS,POS,POS,POS
4b89e146	美军,日本,疾风	NEG,NEG,NORM
649f9056	蛋鸡,蛋鸡养殖,鸡蛋	NORM,NORM,NEG
4844a1bf	农信社,银行	NORM,NORM
426c9f9c	海尔,国家重点研发计划,科技部,家电业,家电行业	POS,POS,POS,POS,POS
6ab05621	中国,金融业,易纲,自身利益,利弊	POS,POS,POS,POS,POS
a9f38d68	企业,天奈科技,容百科技,利元亨,科创板,锂电企业,ipo,上交所	POS,POS,POS,POS,POS,POS,POS,POS
489119a4	价格,棉花,市场,中国棉花	POS,POS,POS,POS
ec7ae611	36氪,诺康得nkd,糖化学细胞治疗	POS,POS,POS
73ca1ec1	技术,人工智能,模式,人工智能技术,智能+	POS,POS,POS,POS,POS
31c76215	吴彼,玉浩,欢乐喜剧人5,老兵	POS,POS,POS,POS
6bab7266	宁波,百货,北京银行	POS,NORM,POS
43bf31b3	乡村振兴,战略,脱贫,脱贫攻坚,三农	POS,POS,POS,POS,POS
9665a807	共享空间,小屋,宁波	POS,POS,POS
d0206292	解决方案	POS
ff80b40a	集团,鑫方盛,控股	POS,POS,POS
5e135874	重耳传奇,豆瓣	POS,NEG
3c47a182	阿里,健康,阿里健康,饿了么,运营	POS,POS,POS,POS,NORM
d8247ddf	安信卓,iwce,美国iwce展,美国拉斯维加斯	POS,POS,POS,POS
57423bb0	iqoo,骁龙855	POS,POS
fc016a18	店铺,基础,卖家,工作	NORM,NORM,NORM,NORM
58f120e6	阿武隈,驱逐舰,日本海,日本海自,护航驱逐舰	POS,POS,POS,POS,POS
295116c1	郑州,安科瑞,文件	POS,POS,POS
26157c2d	广告,信息流,信息流广告,海豚,点击率,新媒,海豚新媒,创意,海报	NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM,NORM
00ffd5f1	区块链,人工智能,技术,工业革命,第四次工业革命,区块链技术	POS,POS,POS,POS,POS,POS
044cd54b	华为,三摄,麒麟	POS,POS,POS
10d6e8f1	巨头,销售,伊利集团	POS,POS,POS
bd211e15	阜兴集团,三降政策,网贷	NEG,NEG,NEG
9eb530c9	物流业,物流行业,服务业	NORM,NORM,POS
fcfe8dbc	msg,迈盛集团,msg迈盛集团,加拿大,皇家银行	POS,POS,POS,POS,POS
0c0f2f6f	系统监管,电子烟,熊志	NORM,NORM,NORM
dea9e527	太平人寿,广西,服务	POS,POS,POS
cbd276ca	科创板,盈科资本,久日新材,oc	POS,POS,POS,POS
8208775a	gps,设计,全球定位系统	POS,POS,POS
7083786f	uber,美元,careem,lyft,上市	POS,POS,POS,POS,NORM
7fc16265	5g,网络,5g网络,产业	POS,POS,POS,POS
7dda1e96	蔡徐坤,潘长江,流量明星	POS,POS,POS
5da30590	荷兰,r级片	NORM,POS
69825589	欲念游戏,郭涛,张子枫	POS,POS,POS
9abb66dd	苏大强,理财,都挺好,苏明成	POS,NORM,POS,NEG
ca0480dc	智慧,vivo	POS,POS
6663d125	营销,方法	NORM,NORM
d4c68a76	保险,理财型保险,产品	NORM,NORM,NORM
64b81867		
c6549a0d	lv,太子妃,lvmh,集团	POS,POS,POS,POS
50b18bc8	数字化转型,采购,工业互联网	POS,POS,POS
a110c53a	冷却塔,闭式冷却塔,构件,特点,密闭式冷却塔	NORM,NORM,NORM,NORM,NORM
f16cfad3	干股,都挺好,剧情,众诚集团	NORM,POS,POS,POS
347d9af5	大师,春糖,成都	POS,POS,POS
35e756ba	阅文,吴文辉,阅文集团,网文	NORM,POS,POS,POS
d03cf484	军工,军工企业,板块,证监会	POS,POS,POS,POS
72de5497	脑洞,老梗,森森	NORM,POS,POS
5573559e	日本,俄罗斯,经济,诱饵	NEG,NEG,POS,NORM
0ef9c6aa	平胸,网友,安利	NORM,NORM,POS
16d1dec8	餐厅,营销,金叔,能力,饭店	NORM,NORM,NORM,NORM,NORM
a4820cea	刷脸支付,支付宝,付宝,微信,青蛙	POS,POS,POS,POS,POS
9591238d	都挺好,电视剧	POS,POS
1c39a81a	朋友,道琼斯	NORM,NEG
2e40d546	微易保险师,杭州	POS,POS
914f1064	饮料,巨头,地球	NEG,NORM,NORM
1043d872	中国,空客,中国民航局,四维航迹	POS,POS,POS,POS
051d65a7	复联3,钢铁侠,超级英雄	POS,POS,POS
f02a4d45	项目选址,选址,项目	NORM,NORM,NORM
ab9f16e7	工业互联网,平台,工业互联网平台,西安	POS,NORM,POS,POS
ef981228	宝贝,因素,多多,拼多多	POS,NORM,POS,POS
64127676	华硕,wesg,总决赛	POS,POS,POS
5ee61aa7	英雄帖,松鼠	POS,POS
95b5f455	nokov,度量	POS,POS
1a6f84ca	阳光人寿,安全,金融消费	POS,POS,POS
ea3125a0	台海,美国军舰	NEG,NEG
601c7f6f	新生态,生态	POS,POS
65480541	调控,房地产,市场,房地产市场	POS,NORM,NORM,POS
22ffcba5	宏观经济,货币,央行	POS,NORM,POS
31098315	影视投资,影投人,王敬	NORM,NORM,NORM
f5dd4c1c	汝瓷,汝瓷产业,风骚	POS,POS,POS
901df46f	迪士尼,公司,域名	POS,POS,NORM
e441308c	入门,外汇,好时机	NORM,NORM,NORM
5fb0a505	于小彤,海陆,分手,陈小纭	POS,NORM,NORM,POS
4aed34eb	央视,315,央视315,网贷平台,714高炮,晚会,网贷,315晚会	POS,POS,POS,POS,NEG,POS,NORM,POS
9d4205ff	股民,炒股,配资炒股,亏损,信号,朋友	NORM,NORM,NORM,NORM,NORM,NORM
b4dcbb9d	拼多多,网店,潜规则	NEG,NEG,NEG
475fdf02	blackpink,kill this love	POS,POS
a3eac7d2	柳州,ppp项目	POS,POS
2c529497	机器人,abb,故障,ttp,abb焊接机器人	POS,NORM,NORM,NORM,NORM
5a067c21	科创板,企业,受理企业,名单,上交所	NORM,POS,NORM,NORM,POS
7c734676	数商云,跨境电商,品牌	POS,POS,POS
477c7444	策略,业绩,股票,戴维斯,市盈率	POS,NORM,NORM,POS,NORM
669a1475	高雄,韩国瑜,台湾,高雄市	POS,POS,POS,POS
9f0ad66f	高烧,歌唱家	NEG,POS
af905511	收益,银行,理财,大额存单,银行理财,经济	NEG,NORM,NEG,NORM,NEG,NORM
06d44f01	匕首,军刺,中国,美国,世纪	NORM,POS,POS,NEG,POS
f4856349	荷兰,段元诚,华裔企业家,华裔	POS,POS,POS,POS
cc4cce39	兴业银行,服务平台,放管服	POS,POS,POS
a35262b3	服装店,培训,陈列	NORM,NORM,NORM
06127df4	比利,比利时,段元诚,比利时段元诚,电子商务,jack	POS,NORM,POS,NORM,POS,POS
f41a4ee9	夜空中最闪亮的星,牛骏峰	POS,POS
402c7fb1	太阳,科学家,恒星	NEG,NORM,NORM
346057a2	麦迪,亚洲,nba	POS,POS,POS
a060cad1	无人机,驾照,航拍	NORM,NORM,NORM
3e8c7ef2		
802a50cf	邱泽,让我听懂你的语言	POS,POS
20a03bfd	如影随心,杜鹃,陈晓,黄金,推手,霍建起	POS,POS,POS,POS,POS,POS
8a5cd98c	黄金,美联储	NORM,NEG
9f9d672d	有限公司,康达,新余）有限公司,新余	POS,POS,POS,POS
e0e1f371	房企融资,房企	POS,POS
8f5e32fc	吴建豪,安志杰,女儿	POS,POS,POS
b123d806	徐晓东,吴京	POS,POS
1f4110d3	张雨绮,袁巴元,利益,卖惨	NEG,NEG,NEG,NEG
f4ccab26	轰炸机,b-52h,空军,美国空军,美国,美军,关岛,安德森	NEG,NEG,NEG,NEG,NEG,NEG,NEG,NEG
9fb41572	废旧金属	NORM
994fc3a9	庆典	POS
e0ebfb5d	违法网贷平台	NORM
9c91b54f	北新建材,鑫方盛,鑫方,响力	POS,POS,POS,POS
9d676e21	科学家,火山口,地下世界	POS,POS,POS
5aa9e86b	sapecc,条码仓库管理系统,管理系统	NORM,NORM,POS
12406e05	影视投资,电影投资,电资	NORM,NORM,NORM
9604b7d8	赵宝刚,青春斗,新剧	POS,POS,POS
080a09b8	美国,波音,公司,埃航,疑云,大国	NEG,NEG,NEG,NEG,NEG,POS
c72030cf	远程守护,coloros,coloros6,难题	POS,POS,POS,POS
d2b0c494	格式,word,html,文档,word文档,html网页格式	NORM,NORM,POS,NORM,NORM,NORM
ca9a25aa	不锈钢,买钢乐,冷轧,铬铁,太钢	NORM,POS,NORM,POS,POS
e9760a73	老师,老师·好,于谦	POS,POS,POS
3cac9b3d	欧阳娜娜,娱乐圈,中国人	POS,NORM,POS
d3ecdfea	苹果	NEG
8e172f79	科创,科创板,企业,投资者,牛小鑫,资者	POS,NORM,NORM,NORM,POS,POS
918fa3dc	阳江,油桃,旅游	POS,POS,POS
18c04d1a	郑爽,青春斗,都挺好,热播,电视剧	POS,POS,POS,POS,POS
929c3615	沪铅,生意社	NORM,POS
77379c5e	索罗斯	NEG
dba2b747	张嘉倪,袁咏仪,潜规则,网友	POS,POS,NORM,NORM
b9cf3243	许飞	POS
bbffacd9	杨幂,黄明昊	POS,POS
49676025	5g,技术,武大樱,武大樱花	POS,POS,POS,POS
697685ab	消费者,商家,超能力	NORM,NORM,NORM
8cdb4557		
787ce536	太平洋,神钢,神钢建机,建机,太平洋建设集团,中国	POS,POS,POS,POS,POS,POS
42cc7680	ff,第九城市,贾跃亭,合资公司,洛杉矶	NORM,POS,POS,NORM,POS
048df751	调控,房地产,楼市,住房,连续性,倪虹	NORM,NORM,NORM,NORM,NORM,POS
fd5de5b2	妻子,春晚	NORM,POS
942c4fd9	刘雪华,嫁大,老公	POS,POS,POS
c75bd033	成本,高速路,高速公路	NORM,NORM,POS
71ab5d65	环识游学,常春藤夏令营,机构	POS,POS,POS
d327b00e	德云社,吴京,相声	POS,POS,POS
98fcf9a6	融资,e成科技,e成,人力资本数字化平台,美元	NORM,POS,POS,POS,POS
dd861f0a	华为mate20,广角	POS,POS
38fab146	杭州,锦鲤,消防	POS,POS,POS
6a653f64	袁巴元,张雨绮	NEG,NEG
0648e650	易事特,宁波宜	NEG,NEG
0ff16e29	市税务局,税务局,减税政策,谢蕾,杨进平	POS,POS,POS,NEG,POS
7d247740	血型,投资	NORM,NORM
3f815fbb	张超,牛魔王,娱乐圈	POS,POS,POS
f62ac2ea	刘德华,富豪	POS,NEG
728954aa	收入,雇员,荷兰,人均收入	POS,POS,POS,POS
678da26d	林韦辰,陈松伶,爵士	NEG,POS,POS
1e8481ae	青春斗,郑爽,创业	POS,POS,POS
0cb61a56	黑莓,黑莓key2,价格	POS,POS,NORM
867b47c9	贾静雯,葛优,靳东	POS,POS,POS
0268b514	爱豆,代表	NORM,NORM
b080b691	叶子铭,身份,可能	POS,POS,POS
a093701a	杨幂,颜值	NEG,NORM
2035c31f	王艳,赵薇,豪门	POS,POS,NORM
777f8564	原油,信号,王炸	NORM,NORM,NORM
f9655338	甘肃药品监督管理局,兰州	POS,POS
d6b7bdc1	glb,交易,排名,zt.com	POS,NORM,NORM,POS
3820ff2d	联想,官宣	POS,POS
ff840c0e	吴昕,微博,身份	POS,POS,POS
08b566f4	链家,资本,万科	NEG,POS,POS
4d2de475	宁静,贾乃亮,金瀚,杨超越,王源,哈哈农夫,农夫	POS,POS,POS,POS,POS,POS,POS
ffe74f69	孟凡明,小明环游记,巡演	POS,POS,POS
06c2fbb2	金融业,易纲,中国人民银行	POS,POS,POS
370b5ba5	邱淑贞	POS
3f41bd1b	陈庭妮,网友,巴掌秀,比悲伤更悲伤的故事,ng,片段,张书豪	POS,NORM,POS,POS,POS,POS,POS
959ad79d	陆毅,叶子,贝儿,女儿	POS,POS,POS,POS
b97391bd	edge,视频,chrome	POS,POS,NORM
23996d5f	重庆汇智动力,迈克尔•乔丹,迈克尔	POS,POS,POS
07ab960c	每日互动,创业板,开盘价	POS,POS,POS
77984fd4	隔空盗刷	NORM
13645e1b	miss,楚河,广州	NEG,NEG,NEG
623c5237	雾霾,新发明,颗粒物	NORM,NORM,NORM
05a017a3	海南橡胶龙江分公司	POS
87506bef	5g,东软医疗,联通网研院,车载ct	POS,POS,POS,POS
88ae6b34	南非,电力,短缺	NEG,NEG,NEG
9f18a7ec	阿sa,身材,马甲线,社交网站	POS,POS,POS,POS
695db3c3	fmba,gdp,增速	NORM,POS,POS
30ab0559	项目	NORM
e6afd329	家庭主妇,庄家,股史	NORM,NORM,POS
cf81d312	项目,报告	NORM,NORM
a2be7077	上海股神,一阳穿三线,自白,大牛股,牛股	POS,POS,POS,NORM,POS
bd4928e0	hk	POS
496c47b0	大数据,淘宝,肥猫,京东,隐私	NORM,POS,NORM,NORM,NORM
d2bec165	小鹏汽车,特斯拉,员工	NEG,NEG,POS
9bb5b2f2	中国,朝鲜,沈阳市,行政区	POS,NEG,POS,POS
63a337fc	总统,美国,特朗普	NEG,NEG,NEG
80400fc2	a股,ipo,头条,发审,天味食品	POS,POS,POS,NORM,POS
05ce5572	网约车司机,滴滴	NEG,NEG
39246f7c	罗永浩,电子烟,手机,房地产	POS,POS,NORM,POS
beec24f8	首创置业,房企,财务费,李松平	POS,POS,POS,POS
